method,formula_group,n_structures,pair_count,pairwise_order_accuracy,pairwise_tie_rate,top1_correct,spearman_rho,near_degenerate_pair_count,near_degenerate_pair_accuracy,near_degenerate_tie_rate,true_energy_range_mev_atom,pred_energy_range_mev_atom
affine_energy_composition_seed20260528,RbHO,2,1,0.0,0.0,False,-1.0,1,0.0,0.0,0.3841666666666299,0.4182372493086728
affine_energy_composition_seed20260528,WO3,3,3,0.3333333333333333,0.0,False,-0.5,3,0.3333333333333333,0.0,10.73931895833624,6.324887856601791
affine_energy_composition_seed20260528,MgIn2,4,6,0.6666666666666666,0.0,True,0.3999999999999999,4,0.5,0.0,27.11523166666529,18.3598231286783
affine_energy_composition_seed20260528,V2OF5,4,6,0.6666666666666666,0.0,False,0.3999999999999999,6,0.6666666666666666,0.0,6.374950833333504,2.6976302580465905
affine_energy_composition_seed20260528,C,3,3,0.6666666666666666,0.0,False,0.5,1,0.0,0.0,118.8286391666674,140.37309472426602
affine_energy_composition_seed20260528,CdI2,6,15,0.7333333333333333,0.0,True,0.6,15,0.7333333333333333,0.0,0.4080388888907382,0.9080817852442636
affine_energy_composition_seed20260528,SiO2,13,78,0.8974358974358975,0.0,True,0.8901098901098902,66,0.8787878787878788,0.0,59.62462097222243,50.98776777136038
affine_energy_composition_seed20260528,Li9Mn2Co5O16,4,6,1.0,0.0,True,1.0,6,1.0,0.0,12.996003437499848,10.34899557240032
affine_energy_composition_seed20260528,Rb,3,3,1.0,0.0,True,1.0,3,1.0,0.0,7.687230000000101,18.0911373806385
affine_energy_composition_seed20260528,CaMg(CO3)2,3,3,1.0,0.0,True,1.0,3,1.0,0.0,17.304226500002073,15.324719768937456
affine_energy_composition_seed20260528,ZnS,3,3,1.0,0.0,True,1.0,3,1.0,0.0,0.9758610714259984,1.4340581268328378
affine_energy_composition_seed20260528,CeMg,3,3,1.0,0.0,True,1.0,1,1.0,0.0,45.557532499999496,21.643698440160904
affine_energy_composition_seed20260528,Zr2N2O,3,3,1.0,0.0,True,1.0,3,1.0,0.0,2.4609755000000177,2.620446474765004
affine_energy_composition_seed20260528,MgCd3,3,3,1.0,0.0,True,1.0,3,1.0,0.0,18.9313374999998,17.020949055487197
affine_energy_composition_seed20260528,KHO,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.1849991666664774,1.0893179266107111
affine_energy_composition_seed20260528,Ni3Sn,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.6594225000001036,4.160985361026298
affine_energy_composition_seed20260528,Na2S,2,1,1.0,0.0,True,1.0,0,,,34.994842500000175,38.59664433683263
affine_energy_composition_seed20260528,Zn3P2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,23.785270999999803,23.675270036360303
affine_energy_composition_seed20260528,Na3Sn,2,1,1.0,0.0,True,1.0,1,1.0,0.0,7.835549999999303,9.847110873228509
affine_energy_composition_seed20260528,MnO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,9.257208888887812,26.345989473414377
affine_energy_composition_seed20260528,MnSe,2,1,1.0,0.0,True,1.0,1,1.0,0.0,18.556699999999537,21.778278948981544
affine_energy_composition_seed20260528,NaSm2Se3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,1.0844749999989745,2.239153515810388
affine_energy_composition_seed20260528,NbSe2,2,1,1.0,0.0,True,1.0,0,,,27.21026666666637,18.006380968373257
affine_energy_composition_seed20260528,MgCd,2,1,1.0,0.0,True,1.0,1,1.0,0.0,20.2786066666647,24.6212228876814
affine_energy_composition_seed20260528,Ti3O,2,1,1.0,0.0,True,1.0,1,1.0,0.0,4.301608958334979,4.045811694266988
affine_energy_composition_seed20260528,Ca4Ta2O9,2,1,1.0,0.0,True,1.0,1,1.0,0.0,17.600276166666262,5.260157210706939
affine_energy_composition_seed20260528,VO2,2,1,1.0,0.0,True,1.0,0,,,35.889314583331,24.703246499736984
affine_energy_composition_seed20260528,V4O7F5,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.9728481249986488,1.2304729982517415
affine_energy_composition_seed20260528,LiFeF4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,4.627787083334667,4.313230056704587
affine_energy_composition_seed20260528,CsSrCl3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.952912999998336,3.3512210140114185
affine_energy_composition_seed20260528,LiNiO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,21.59057312499968,20.77736116824802
affine_energy_composition_seed20260528,LiMg2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.252446666666699,0.5164596336158025
affine_energy_composition_seed20260528,Li6Zn3(PS4)4,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.6358793103447002,0.4646497841864772
affine_energy_composition_seed20260528,K3Bi,2,1,1.0,0.0,True,1.0,1,1.0,0.0,14.359646249998804,26.197177280414984
affine_energy_composition_seed20260528,TiO2,2,1,1.0,0.0,True,1.0,1,1.0,0.0,24.04650638888972,13.108569301838902
affine_energy_composition_seed20260528,SrHfO3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,0.3422949999989377,1.86001511238354
affine_energy_composition_seed20260528,HgO,2,1,1.0,0.0,True,1.0,1,1.0,0.0,2.898971249998994,0.2164060918774524
affine_energy_composition_seed20260528,MgGa3,2,1,1.0,0.0,True,1.0,1,1.0,0.0,8.694764999999599,12.6531026004138
affine_energy_composition_seed20260528,H2O,2,1,1.0,0.0,True,1.0,1,1.0,0.0,19.376071944444465,64.86447836467147
