run_id,method,method_label,fraction,seed,split,pred_col,status,n,mae_mev_atom,rmse_mev_atom,median_abs_mev_atom,p90_abs_mev_atom,p95_abs_mev_atom,p99_abs_mev_atom,bias_mev_atom,r2,metrics_path,predictions_path,runtime_s,best_epoch,trainable_params,total_params
internal_element_reference_for_formdelta_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,train,pred_element_reference_internal,internal_baseline,29692,155.65714889916484,287.7568677330328,94.07787794742985,341.5868981703728,499.2581648534589,945.4499603574923,-5.525211867798986,0.9158035199335199,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/formdelta/formdelta_frac010_seed20260529/metrics.json,,,,,
internal_element_reference_for_feature_stacking_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,train,pred_element_reference_internal,internal_baseline,29692,155.65714889916484,287.7568677330328,94.07787794742985,341.5868981703728,499.2581648534589,945.4499603574923,-5.525211867798986,0.9158035199335199,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/feature_stacking/feature_stacking_frac010_seed20260529/metrics.json,,,,,
internal_element_reference_for_target_only_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,train,pred_element_reference_internal,internal_baseline,29692,155.65714889916484,287.7568677330328,94.07787794742985,341.5868981703728,499.2581648534589,945.4499603574923,-5.525211867798986,0.9158035199335199,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/target_only/target_only_frac010_seed20260529/metrics.json,,,,,
internal_element_reference_for_formdelta_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,val,pred_element_reference_internal,internal_baseline,3712,150.2856601127848,270.4601384331911,93.66771143542519,333.4158146528725,456.5204808238963,862.8670792300617,-0.7224584509728109,0.9251536706909725,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/formdelta/formdelta_frac010_seed20260529/metrics.json,,,,,
internal_element_reference_for_feature_stacking_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,val,pred_element_reference_internal,internal_baseline,3712,150.2856601127848,270.4601384331911,93.66771143542519,333.4158146528725,456.5204808238963,862.8670792300617,-0.7224584509728109,0.9251536706909725,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/feature_stacking/feature_stacking_frac010_seed20260529/metrics.json,,,,,
internal_element_reference_for_target_only_frac010_seed20260529,element_reference_internal,Internal element-reference anchor,0.01,20260529,val,pred_element_reference_internal,internal_baseline,3712,150.2856601127848,270.4601384331911,93.66771143542519,333.4158146528725,456.5204808238963,862.8670792300617,-0.7224584509728109,0.9251536706909725,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/target_only/target_only_frac010_seed20260529/metrics.json,,,,,
internal_element_reference_for_formdelta_frac010_seed20260530,element_reference_internal,Internal element-reference anchor,0.01,20260530,test,pred_element_reference_internal,internal_baseline,3711,145.72470460004138,278.82851094976536,86.53506673217848,309.1062371057127,437.6040197249933,955.8319260607755,-5.388791446775802,0.9228785230717841,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/formdelta/formdelta_frac010_seed20260530/metrics.json,,,,,
internal_element_reference_for_feature_stacking_frac010_seed20260530,element_reference_internal,Internal element-reference anchor,0.01,20260530,test,pred_element_reference_internal,internal_baseline,3711,145.72470460004138,278.82851094976536,86.53506673217848,309.1062371057127,437.6040197249933,955.8319260607755,-5.388791446775802,0.9228785230717841,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/feature_stacking/feature_stacking_frac010_seed20260530/metrics.json,,,,,
internal_element_reference_for_target_only_frac010_seed20260530,element_reference_internal,Internal element-reference anchor,0.01,20260530,test,pred_element_reference_internal,internal_baseline,3711,145.72470460004138,278.82851094976536,86.53506673217848,309.1062371057127,437.6040197249933,955.8319260607755,-5.388791446775802,0.9228785230717841,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/target_only/target_only_frac010_seed20260530/metrics.json,,,,,
internal_element_reference_for_formdelta_frac010_seed20260530,element_reference_internal,Internal element-reference anchor,0.01,20260530,train,pred_element_reference_internal,internal_baseline,29692,155.86632496983108,340.3165231270152,86.32146304443012,322.2725366692583,472.785590097623,1181.9442573783288,-5.707618549776579,0.8822370674882342,<RUNS_ROOT>/npj_r2scan_protocol_20260909/runs/formdelta/formdelta_frac010_seed20260530/metrics.json,,,,,
