method,method_label,fraction,split,n_runs,n_mean,n_std,n_sem,n_min,n_max,mae_mev_atom_mean,mae_mev_atom_std,mae_mev_atom_sem,mae_mev_atom_min,mae_mev_atom_max,rmse_mev_atom_mean,rmse_mev_atom_std,rmse_mev_atom_sem,rmse_mev_atom_min,rmse_mev_atom_max,median_abs_mev_atom_mean,median_abs_mev_atom_std,median_abs_mev_atom_sem,median_abs_mev_atom_min,median_abs_mev_atom_max,p90_abs_mev_atom_mean,p90_abs_mev_atom_std,p90_abs_mev_atom_sem,p90_abs_mev_atom_min,p90_abs_mev_atom_max,p95_abs_mev_atom_mean,p95_abs_mev_atom_std,p95_abs_mev_atom_sem,p95_abs_mev_atom_min,p95_abs_mev_atom_max,p99_abs_mev_atom_mean,p99_abs_mev_atom_std,p99_abs_mev_atom_sem,p99_abs_mev_atom_min,p99_abs_mev_atom_max,bias_mev_atom_mean,bias_mev_atom_std,bias_mev_atom_sem,bias_mev_atom_min,bias_mev_atom_max,r2_mean,r2_std,r2_sem,r2_min,r2_max,runtime_s_mean,runtime_s_std,runtime_s_sem,runtime_s_min,runtime_s_max,best_epoch_mean,best_epoch_std,best_epoch_sem,best_epoch_min,best_epoch_max,trainable_params_mean,trainable_params_std,trainable_params_sem,trainable_params_min,trainable_params_max,total_params_mean,total_params_std,total_params_sem,total_params_min,total_params_max
classical_delta,Classical residual adapter,0.01,train,3,29692.0,0.0,0.0,29692.0,29692.0,127.18662179362491,8.21962087460944,4.745600324592427,122.17702482360805,136.6728328126993,318.7630649338419,40.79787011032764,23.554661290561054,274.8603166475225,355.50895580517573,55.82023123658751,1.0144092471780237,0.5856694519266776,55.19355862225805,56.99058982852516,272.56504705532296,20.274773365915475,11.705645860569955,250.1584871459553,289.64420905529784,465.3956986645783,51.684796001901105,29.840230884708497,407.641331336334,507.2975868798143,1167.502202241515,217.51448530416317,125.58204664300152,946.6592855348108,1381.5279844548866,-10.34552497516885,23.707175467702335,13.687344138003636,-37.363436560232465,6.978468018058587,0.8955530918660285,0.026030226029985212,0.015028558005478766,0.871488014879484,0.9231813579600215,15.247708479563395,2.723190272281153,1.572234636756094,12.934197664260864,18.248783826828003,104.33333333333333,73.35757175188756,42.353013798049574,47.0,187.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.01,train,3,29692.0,0.0,0.0,29692.0,29692.0,467.365960020253,11.289946729862175,6.518253783622462,454.3295525069458,473.9283963821318,668.9065325840724,20.32577352550923,11.735090816440124,655.9546273091072,692.3330952908575,333.9284625228817,16.267350121746556,9.391958971792267,319.0293561251262,351.2845363720563,1016.940958300332,9.665038360360299,5.5801124990820785,1009.5224442881037,1027.8708249687263,1320.4089315195733,51.71893116478606,29.85993883018896,1279.6810129646422,1378.598481717275,2257.666198787629,165.52801229475975,95.56764245680323,2155.818179509789,2448.6607570123947,-38.201950476218784,36.35773403605543,20.991147532841424,-77.15145054065762,-5.15932817955594,0.5447597340123802,0.027887882401444897,0.01610107641160284,0.5126143640270016,0.5624878271765366,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.01,train,3,29692.0,0.0,0.0,29692.0,29692.0,157.54423604687688,3.0891515517286936,1.7835224799581115,155.6571485923393,161.1092360514356,328.4620158497531,36.261535520307916,20.935607293878952,287.7568685139926,357.3126595085827,90.52866025801036,3.919707087258859,2.2630439419733865,86.32180128793931,94.07806929143406,326.7020505326299,13.238606952896703,7.643313287950563,316.246143117807,341.5874476984714,495.6173509170266,21.246909005391256,12.266908633710127,472.7853292066933,514.8086579561034,1157.6703783571074,201.184696728926,116.15403881327866,945.4500266107564,1345.6168171361685,-15.99514468416834,17.976903894728768,10.378970302817686,-36.75281817927289,-5.525110659848849,0.8894070880627908,0.02364144369805973,0.013649393883106167,0.8701806747319162,0.9158035194765088,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,0.01,train,9,29692.0,0.0,0.0,29692.0,29692.0,157.54423810814117,2.6752854930716916,0.8917618310238972,155.65714889916484,161.1092404554276,328.46202350790895,31.403418773846106,10.467806257948702,287.7568677330328,357.31267966367903,90.52839555177009,3.3946288667408515,1.1315429555802838,86.32146304443012,94.07787794742985,326.7018695506504,11.464695375750495,3.821565125250165,316.2461738123199,341.5868981703728,495.6173458224556,18.400102077313697,6.133367359104565,472.785590097623,514.8082825162849,1157.6704511804787,174.23121561669896,58.077071872232985,945.4499603574923,1345.6171358056147,-15.995290626283865,15.568513485038979,5.189504495012993,-36.75304146127602,-5.525211867798986,0.8894070825027052,0.020474096530235,0.006824698843411667,0.8701806600863613,0.9158035199335199,,,,,,,,,,,,,,,,,,,,
feature_stacking,Feature-stacking direct-y baseline,0.01,train,3,29692.0,0.0,0.0,29692.0,29692.0,197.51885953456522,2.800689203626719,1.6169786656303649,195.20774838633577,200.6334796713497,311.76985784031325,17.539074087348403,10.126189145667391,291.7084787693781,324.20365415049537,130.23627902964216,6.21633874185061,3.5890048459813495,123.29789698681293,135.29826894741547,432.16416666241935,10.352377455128915,5.976947910471292,420.34829690004386,439.64074276848834,595.6430039663255,5.446538397414636,3.1445604098989732,589.5379984701831,600.0037350712079,1091.6234423750927,153.46318012121017,88.60200835367672,932.1772572545782,1238.3064721426156,-25.248339488679424,25.56910179757385,14.762327805766207,-50.93836442153129,0.1980987283027234,0.9009564664309068,0.010955003137636442,0.006324874010487595,0.8931244526846426,0.9134751917263965,24.15959596633911,3.5515391675185892,2.050482094404357,20.409746646881104,27.47236728668213,112.66666666666667,27.610384519838426,15.940862934957792,89.0,143.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
formdelta,Canonical FormDelta fixed-anchor residual,0.01,train,3,29692.0,0.0,0.0,29692.0,29692.0,154.9811322797974,1.0825922275231727,0.6250349139831004,154.32596745443558,156.23070993096928,328.7807661883037,36.099009967219565,20.8417731220532,288.10464794259707,357.00733429317563,85.72852108580408,5.130563565503899,2.9621322556381626,82.69960036374344,91.65227979739765,326.0956935637659,15.589175030916673,9.000414400543933,313.1224783827825,343.3894350964961,503.25334544470223,16.957145652182977,9.790212606975535,485.1983930506663,518.8427427938044,1166.9884590122156,198.1693088389983,114.41310380331775,957.3857712798977,1351.2952111049071,-13.48793250504392,16.917798541369734,9.767495541955675,-32.94485558149299,-2.248505783822169,0.8892020408669223,0.023537247044478005,0.013589235917112101,0.8704024422923681,0.9155998788207487,17.66037193934123,3.571773533165632,2.0621644108575583,15.328776836395264,21.772406816482544,16.333333333333332,9.018499505645789,5.2068331172711035,7.0,25.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
raw,Raw pretrained PBE/GGA predictor,0.01,train,3,29692.0,0.0,0.0,29692.0,29692.0,4507.124406154977,0.0,0.0,4507.124406154977,4507.124406154977,4895.432960962167,0.0,0.0,4895.432960962167,4895.432960962167,4353.81401846763,0.0,0.0,4353.81401846763,4353.81401846763,7063.056806019905,0.0,0.0,7063.056806019905,7063.056806019905,8102.79165184277,0.0,0.0,8102.79165184277,8102.79165184277,9961.7184677408,0.0,0.0,9961.7184677408,9961.7184677408,-4507.124307523111,0.0,0.0,-4507.124307523111,-4507.124307523111,-23.368273252553905,0.0,0.0,-23.368273252553905,-23.368273252553905,,,,,,,,,,,,,,,,,,,,
target_only,Target-only small MLP,0.01,train,3,29692.0,0.0,0.0,29692.0,29692.0,483.8960896333686,10.882408697299589,6.282961590817442,476.57405198123587,496.40118232392894,688.4237351807283,15.73299633856663,9.083449671230841,671.0223727098683,701.6434441774869,319.419624953139,10.416284470882497,6.013844643219729,309.5602420983071,330.3153376233711,1169.741309619363,33.530117475404616,19.358622350384632,1144.3492933380621,1207.7494277035178,1487.3290597893304,45.09824251683689,26.037482457074805,1444.6860770937042,1534.5355564147715,2184.033103591234,100.35826819605968,57.94187315839972,2078.8753373809836,2278.780282246037,-7.561020776175728,44.25732264658658,25.551977143618885,-51.82476452591935,36.68987797120654,0.5179352193930192,0.021933239298585826,0.012663161613239006,0.49941770605244795,0.5421570392821231,28.652836322784424,5.540177037593653,3.1986227040128794,24.02423357963562,34.79147934913635,137.0,57.61076288333631,33.26158945891392,87.0,200.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
affine_energy_composition,Linear energy+composition calibration,0.01,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,157.8494089130552,3.6041627331240558,2.080864324172391,155.6741142843972,162.00968685369435,328.027444515132,34.72063416834645,20.045967483529342,288.9460460148308,355.3144755098982,90.8030532709572,3.9458883542629803,2.278159703525941,86.45306875930703,94.15203912370306,327.7853651142289,11.630553896325667,6.714903422868075,319.98429694115094,341.1530680201446,495.63596679270836,20.821349256246506,12.021211597985136,473.16672390884247,514.2785858061837,1158.7084741796286,196.7686342154242,113.60442393235019,953.055225039231,1345.1888568811964,-16.087710015786257,18.30530546868698,10.568573039944757,-37.22375678342379,-5.332995499020905,0.8897713210321686,0.02261350233812581,0.013055911662237168,0.8716285807482879,0.9151061846253992,,,,,,,,,,,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.01,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,467.365960020253,11.289946729862175,6.518253783622462,454.3295525069458,473.9283963821318,668.9065325840724,20.32577352550923,11.735090816440124,655.9546273091072,692.3330952908575,333.9284625228817,16.267350121746556,9.391958971792267,319.0293561251262,351.2845363720563,1016.940958300332,9.665038360360299,5.5801124990820785,1009.5224442881037,1027.8708249687263,1320.4089315195733,51.71893116478606,29.85993883018896,1279.6810129646422,1378.598481717275,2257.666198787629,165.52801229475975,95.56764245680323,2155.818179509789,2448.6607570123947,-38.201950476218784,36.35773403605543,20.991147532841424,-77.15145054065762,-5.15932817955594,0.5447597340123802,0.027887882401444897,0.01610107641160284,0.5126143640270016,0.5624878271765366,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.01,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,157.54423604687688,3.0891515517286936,1.7835224799581115,155.6571485923393,161.1092360514356,328.4620158497531,36.261535520307916,20.935607293878952,287.7568685139926,357.3126595085827,90.52866025801036,3.919707087258859,2.2630439419733865,86.32180128793931,94.07806929143406,326.7020505326299,13.238606952896703,7.643313287950563,316.246143117807,341.5874476984714,495.6173509170266,21.246909005391256,12.266908633710127,472.7853292066933,514.8086579561034,1157.6703783571074,201.184696728926,116.15403881327866,945.4500266107564,1345.6168171361685,-15.99514468416834,17.976903894728768,10.378970302817686,-36.75281817927289,-5.525110659848849,0.8894070880627908,0.02364144369805973,0.013649393883106167,0.8701806747319162,0.9158035194765088,,,,,,,,,,,,,,,,,,,,
raw,Raw pretrained PBE/GGA predictor,0.01,train_full,3,29692.0,0.0,0.0,29692.0,29692.0,4507.124406154977,0.0,0.0,4507.124406154977,4507.124406154977,4895.432960962167,0.0,0.0,4895.432960962167,4895.432960962167,4353.81401846763,0.0,0.0,4353.81401846763,4353.81401846763,7063.056806019905,0.0,0.0,7063.056806019905,7063.056806019905,8102.79165184277,0.0,0.0,8102.79165184277,8102.79165184277,9961.7184677408,0.0,0.0,9961.7184677408,9961.7184677408,-4507.124307523111,0.0,0.0,-4507.124307523111,-4507.124307523111,-23.368273252553905,0.0,0.0,-23.368273252553905,-23.368273252553905,,,,,,,,,,,,,,,,,,,,
affine_energy_composition,Linear energy+composition calibration,0.01,train_used,3,297.0,0.0,0.0,297.0,297.0,100.24627248748443,4.933717656384565,2.8484832170192385,96.47430815820393,105.82965694791255,154.96454829051729,7.890116471505875,4.555360868761418,150.21385993292725,164.07243716138245,61.74261471010774,0.5828754421769258,0.33652329344487025,61.06960074651632,62.08486056820295,224.0024218083992,19.363916484932638,11.17976239514129,206.90576822707456,245.0303154535473,348.20888136556306,26.183720822063446,15.117178265004341,328.44930615884914,377.9067573435696,586.5601612285483,31.699464050426396,18.301694102680546,553.5912815801053,616.8157938888728,4.024714219460444e-13,1.6873966494511793e-12,9.74218909790311e-13,-9.906030354399545e-13,2.2787607939780992e-12,0.9764523918886244,0.0017032018500091682,0.0009833440465870618,0.9752020806719836,0.9783922481997784,,,,,,,,,,,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.01,train_used,3,297.0,0.0,0.0,297.0,297.0,325.17021543199075,27.51815963088688,15.887616870495634,296.6199370561917,351.5246887476168,468.4488084088255,28.36890265193706,16.378793582710152,444.6887883617061,499.85804584146223,226.89020311601635,36.90581680767061,21.307583268571644,185.7492056355403,257.08375017656016,726.2483455709197,74.50117104831095,43.013271159684685,648.9298841623827,797.5697276377687,951.3914050954196,69.66425140405214,40.220674301023266,883.4714628769809,1022.6778950681754,1648.492993829942,108.06809335859302,62.39314279139329,1533.986551329872,1748.6987327203344,1.794299837778031e-14,3.304197724571817e-13,1.9076794457372876e-13,-3.289549702593056e-13,3.289549702593056e-13,0.785050624413914,0.014117083414672164,0.008150501909633375,0.7698360201993936,0.7977253625674834,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.01,train_used,3,297.0,0.0,0.0,297.0,297.0,100.1395048072571,5.059714957015716,2.9212277924557997,96.19989007516364,105.8456596234552,155.0060182050379,7.885369355654934,4.552620120147002,150.2162937504173,164.10706821764833,62.557913067583456,1.4732202713292772,0.8505641202275718,60.89422045474088,63.69712419849723,222.9679324592963,20.100320144630402,11.60492524630002,204.24150927548808,244.206061986594,346.3942938469213,33.699689923033475,19.456525048670297,324.8928426776285,385.23300261155936,592.0621989782004,36.774583236875564,21.231815531146406,555.9382153501782,629.4545639747881,-8.368415076748095e-13,2.7417685885575633e-12,1.5829608326593696e-12,-2.8185459951763238e-12,2.2922180427614343e-12,0.9764402835793334,0.0016929397768471637,0.000977419235884535,0.9751916112867988,0.9783671780611172,,,,,,,,,,,,,,,,,,,,
raw,Raw pretrained PBE/GGA predictor,0.01,train_used,3,297.0,0.0,0.0,297.0,297.0,4444.574828249122,136.24459244082038,78.66085212133851,4305.590378258032,4577.903414081347,4841.139828895034,134.27713717835815,77.52494129593738,4701.3657002632335,4969.145257715893,4321.4668330137965,149.3837586111997,86.24675324673423,4196.446414182877,4486.89899583724,6810.518594321406,229.56051331487714,132.536824157653,6552.177190985765,6991.097649058728,8020.104367064519,285.2356223579752,164.68086335084743,7792.608794385808,8340.11335569512,9700.855628655105,426.61664564687516,246.30723520499856,9231.131207979046,10064.251837640952,-4444.574828249122,136.24459244082038,78.66085212133851,-4577.903414081347,-4305.590378258032,-22.05994296971239,2.500348109949049,1.4435766543468556,-24.29681280704621,-19.360669454273054,,,,,,,,,,,,,,,,,,,,
affine_energy_composition,Linear energy+composition calibration,0.01,val,3,3712.0,0.0,0.0,3712.0,3712.0,151.28195140367515,4.837345389857511,2.7928426629974292,146.90068878666014,156.47313496657446,300.90909607474555,28.61940208599482,16.52341949839525,271.7991367996386,329.0113218904363,89.40563862298568,4.727925570228752,2.729669100680085,84.57807822414607,94.0271949986266,313.65880397749714,17.995757309098583,10.389855326679243,300.3196769480555,334.1268474337655,466.8091187230494,41.095368920783095,23.726422308861103,430.545229357832,511.4462910563635,1045.9295176947155,240.07070347549163,138.60488527611793,870.3976740281362,1319.5054811336088,-9.142729414030066,18.542089195147458,10.705280188156436,-30.42003115267585,3.5614467547675024,0.9067935881987355,0.017585797940826493,0.010153165175050542,0.8892393080376054,0.9244107353626684,,,,,,,,,,,,,,,,,,,,
classical_delta,Classical residual adapter,0.01,val,3,3712.0,0.0,0.0,3712.0,3712.0,122.08583611287038,9.279053479649331,5.357264024300475,115.62736237601632,132.7189180108052,293.28222372371783,35.34860631685131,20.40852737251221,259.9895784292242,330.3790670370752,54.87009576164422,0.3250748811355944,0.18768207013042104,54.51821184979527,55.15920556981363,261.3268508165345,21.982254163297426,12.691460358574542,237.64660742044072,281.0824038121245,450.5725411066954,72.06904398852616,41.60908194701456,374.073811413851,517.1927601516778,1087.244497636535,283.74063522142484,163.81773212512505,917.930343622684,1414.8177865639254,-3.2929226971863463,23.449629347504185,13.538649816178491,-30.356998065472617,10.971907508834391,0.9111369553512402,0.021431183174580624,0.012373299374896302,0.8883164991486737,0.9308366765789147,15.247708479563395,2.723190272281153,1.572234636756094,12.934197664260864,18.248783826828003,104.33333333333333,73.35757175188756,42.353013798049574,47.0,187.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.01,val,3,3712.0,0.0,0.0,3712.0,3712.0,456.6443942047411,13.262438546764974,7.657072465085627,441.92727745409246,467.6699857292952,638.6269832449367,27.324431841039278,15.77576807887761,614.4370149964938,668.2650187724943,338.44716507640067,14.482653768191115,8.361564051645288,325.7358104125784,354.21365306027974,998.2417654439738,17.413294088623484,10.053570029544888,979.1314692558736,1013.2117307758632,1281.4119273063154,46.53901502889436,26.8693128547522,1236.0766903078363,1329.0678857779992,1997.048025307475,173.63345418913443,100.24732151642132,1831.565583190744,2177.8211158112526,-31.69655214259004,34.01853799767584,19.64061207039566,-69.50844795063541,-3.5734284753275456,0.5821809761098353,0.03593164220243359,0.02074514329800035,0.5430576297970506,0.6137053304594696,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.01,val,3,3712.0,0.0,0.0,3712.0,3712.0,151.05330550200839,4.547553730626425,2.6255313705314536,146.93842865207074,155.9358255745265,301.28795868542517,30.285832948204636,17.485533805277985,270.46013980689133,331.0010242103075,89.1770240832148,4.468861962470958,2.580098657003887,84.73035196277873,93.66775016934858,312.0454715644307,18.521880643397058,10.69361277536341,300.61775547025303,333.4154958479071,466.2933649274931,41.68799669716834,24.06857611508637,430.3600547839296,511.9996484253727,1050.2155978116923,253.55116255533144,146.38783195466317,862.8672385066444,1338.7323709401812,-9.035066594172013,18.24766495949525,10.535294276446685,-29.958991635442946,3.576150942613737,0.9064931835580431,0.018629113421307377,0.010755523648555886,0.8878956023981377,0.9251536699306652,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,0.01,val,9,3712.0,0.0,0.0,3712.0,3712.0,151.05330182505065,3.9382976115987507,1.3127658705329168,146.93842337791548,155.93582198445165,301.2879622062179,26.228305804352487,8.742768601450829,270.4601384331911,331.0010347284671,89.17696126509846,3.8701483735353603,1.29004945784512,84.73031304263007,93.66771143542519,312.04542391889925,16.040689017845853,5.346896339281951,300.6176617439384,333.4158146528725,466.293415445211,36.10277131287454,12.034257104291513,430.3601884859216,511.99957702581503,1050.215582952843,219.58182291941174,73.19394097313725,862.8670792300617,1338.7324368210213,-9.035212291568637,15.802996837274133,5.267665612424711,-29.959212917720226,3.5760344939871267,0.906493181144109,0.016133288883732846,0.005377762961244282,0.8878955952734953,0.9251536706909725,,,,,,,,,,,,,,,,,,,,
feature_stacking,Feature-stacking direct-y baseline,0.01,val,3,3712.0,0.0,0.0,3712.0,3712.0,191.52723471959337,0.8460706372632602,0.4884791101773815,190.89281267062083,192.48784843374776,294.3622824186263,21.259236227345404,12.274025758623713,273.7004924373673,316.172417412315,127.66369835860421,6.298918746335171,3.6366824338001913,122.3019938112628,134.60077790924174,421.99350311780813,2.645390226266764,1.5273167592467212,419.3053306709214,424.59392771966594,577.9473097017576,12.655926312400233,7.306902463308343,563.5244659745136,587.1980096090828,1080.5926686859239,152.81164271119363,88.22584305461656,939.8084483669307,1243.1056268114123,-19.359441306841564,26.87464928148188,15.516085997040346,-45.49494600220362,8.197904538991347,0.9110315874304975,0.012846383895457185,0.00741686320015548,0.8977150037192423,0.9233494753746557,24.15959596633911,3.5515391675185892,2.050482094404357,20.409746646881104,27.47236728668213,112.66666666666667,27.610384519838426,15.940862934957792,89.0,143.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
formdelta,Canonical FormDelta fixed-anchor residual,0.01,val,3,3712.0,0.0,0.0,3712.0,3712.0,148.82351641231017,3.204906055528478,1.8503533738868285,145.69141474668925,152.09657550284058,301.94273619392214,30.484783029884813,17.600397688491334,270.5582252039418,331.4401120729946,84.54185013580062,7.408645170713917,4.277383283642101,79.0672460063574,92.97209129074224,311.75789657518965,19.703459738401747,11.375797783933203,299.67866653258204,334.4946813221129,477.5425057725408,46.29349024926817,26.727559057142294,435.17991388271605,526.9575642322368,1069.1490623875484,231.98273334922035,133.93529354651756,888.7847618727109,1330.8465994095968,-6.567665283694601,17.638515065856406,10.183601421377466,-26.583839685763124,6.701063795548003,0.9060807876080781,0.018756435280665902,0.010829032958330253,0.8875979819954216,0.9250993723678822,17.66037193934123,3.571773533165632,2.0621644108575583,15.328776836395264,21.772406816482544,16.333333333333332,9.018499505645789,5.2068331172711035,7.0,25.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
raw,Raw pretrained PBE/GGA predictor,0.01,val,3,3712.0,0.0,0.0,3712.0,3712.0,4524.424723476253,0.0,0.0,4524.424723476253,4524.424723476253,4903.091323745127,0.0,0.0,4903.091323745127,4903.091323745127,4376.554120550105,0.0,0.0,4376.554120550105,4376.554120550105,7025.3955966116455,0.0,0.0,7025.3955966116455,7025.3955966116455,8058.967558171445,0.0,0.0,8058.967558171445,8058.967558171445,9859.598648577685,0.0,0.0,9859.598648577685,9859.598648577685,-4524.424723476253,0.0,0.0,-4524.424723476253,-4524.424723476253,-23.598234582457753,4.351167857633658e-15,2.51214793389404e-15,-23.598234582457756,-23.598234582457756,,,,,,,,,,,,,,,,,,,,
target_only,Target-only small MLP,0.01,val,3,3712.0,0.0,0.0,3712.0,3712.0,480.1683445042309,12.1490392427561,7.014251077200562,467.7333554324916,492.00966688342226,679.5296911504212,21.30638329905139,12.301246133164668,655.2306523667111,695.0153018070519,316.8207150853773,5.595596800893533,3.2306193192724906,313.49269091339403,323.28096474796905,1162.2174403789968,35.79559368247992,20.66659564838225,1136.6967170400278,1203.1352883935556,1476.208646762909,58.402470254431776,33.7186819227353,1409.0469057719622,1515.0643577411379,2175.733088498173,128.74047485516235,74.32834781322823,2066.044549870948,2317.470557984759,-3.407649111145306,39.15577607599923,22.606597857806864,-37.06175068947137,39.567554295948064,0.527213142560175,0.02939002624572361,0.016968339564458694,0.505743138858076,0.5607089187499463,28.652836322784424,5.540177037593653,3.1986227040128794,24.02423357963562,34.79147934913635,137.0,57.61076288333631,33.26158945891392,87.0,200.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
affine_energy_composition,Linear energy+composition calibration,0.05,test,3,3711.0,0.0,0.0,3711.0,3711.0,110.14269145450531,2.213101560759449,1.277734781848449,108.66251435429234,112.6868380225923,183.80672920099119,12.582986429368049,7.264790602205052,170.39414460776578,195.35125241177488,68.99231421022593,2.5229127931179782,1.4566043802486155,66.08285059815877,70.5749329945693,242.54218248720542,3.765694633622261,2.1741248104077417,238.52793157894504,245.9966497488709,367.57294849258307,6.38503336639895,3.6864007328751764,360.8669706092986,373.5794344780719,696.2171673658182,11.396080034007209,6.579529875340582,689.3832030969083,709.3729040109868,-3.6606270071208407,5.424703261398162,3.13195388824207,-9.89454462266644,-0.0134712112704428,0.9663814834338106,0.0045551261141978374,0.0026299032882248154,0.962144117161823,0.9711988179411404,,,,,,,,,,,,,,,,,,,,
classical_delta,Classical residual adapter,0.05,test,3,3711.0,0.0,0.0,3711.0,3711.0,47.938401763099925,3.62435780396505,2.0925239537587426,45.475632771369334,52.10015247518975,116.17641661186393,22.756564112802003,13.138508416357215,90.76895628267397,134.68591373143968,23.785868312106235,1.144037008115034,0.660510074598109,22.482099163513958,24.622035770363482,92.82061689188752,3.233938869341529,1.8671154767571259,89.6294486854089,96.09569339436774,157.86406531303064,19.277753174295352,11.130015984550585,145.9393026106508,180.10470803692257,479.14564998080067,61.36216638046828,35.42746327782197,413.6561801805133,535.313930126321,4.02406200791384,5.30254121645745,3.0614235987107947,-2.0128639152226313,7.9277296922169915,0.9862688751083217,0.0050372793862310675,0.00290827460962386,0.982005270070751,0.9918271098353449,20.051371971766155,4.585321382027297,2.647336534234407,14.794293642044067,23.22536301612854,200.0,0.0,0.0,200.0,200.0,,,,,,,,,,
composition_only_linear,Composition-only linear baseline,0.05,test,3,3711.0,0.0,0.0,3711.0,3711.0,394.06931596692397,3.356279789666953,1.937749040039916,391.39077654279833,397.8342163065928,570.3519736348419,15.08509488667222,8.709383593571253,561.255749813353,587.7649260763484,264.36297572468413,5.6653424480741394,3.270886987447018,259.39296709697834,270.53177777108806,925.5476596621093,8.054630453669708,4.650343060649163,920.1314467195164,934.803708540418,1161.285611253508,9.573032086459753,5.526992652078463,1150.586174513315,1169.040424925322,1744.6524813195258,79.97847479042346,46.17559394962669,1658.6906576584695,1816.8648844642428,3.9939847088929827,8.07919977468054,4.664528164748574,-1.9164983636986412,13.20007509839697,0.6771584930815374,0.017199485173077664,0.009930127394599367,0.6573045703750282,0.687519741312198,,,,,,,,,,,,,,,,,,,,
element_reference,Element-reference calibration,0.05,test,3,3711.0,0.0,0.0,3711.0,3711.0,109.84326091469056,1.8800130926672651,1.0854260651314664,108.32742400438512,111.94696095487744,183.63537947939926,12.574289792643913,7.259769596651328,170.27917530066867,195.24517714345623,68.79613679339481,2.0844117481817865,1.203435683914773,66.40844355340248,70.25259163818498,241.55485324449103,3.162703405684045,1.8259876626386298,237.91242495305372,243.60460609290203,367.4564405876399,7.350508695229343,4.243818173871346,359.18605274262904,373.2440544774855,699.2593121561795,8.121273852257682,4.688819644763642,692.4438587488632,708.2453257942727,-3.7847918919055474,5.624991305399878,3.2475902443619242,-10.250829430921142,-0.0195174565236474,0.96644408399561,0.0045498540432519245,0.002626859456645006,0.9621852173099577,0.9712376706242432,,,,,,,,,,,,,,,,,,,,
element_reference_internal,Internal element-reference anchor,0.05,test,9,3711.0,0.0,0.0,3711.0,3711.0,109.84325482370345,1.6281409612218931,0.5427136537406311,108.32741890435588,111.94695821155285,183.63537888173857,10.889653470990723,3.629884490330241,170.27917649276557,195.24517656590024,68.79610831154045,1.8051503092401853,0.6017167697467284,66.40838143676753,70.25232100192491,241.55485554749964,2.7388193974168833,0.9129397991389611,237.91266415478418,243.60473130493077,367.4563437208672,6.365935606978689,2.121978535659563,359.1856175647842,373.2439269742824,699.2590168078955,7.0333600256115,2.3444533418705,692.4433252782363,708.2451507864956,-3.784931376336584,4.871322469396247,1.6237741564654158,-10.250879262414403,-0.019652459289342245,0.966444084231096,0.003940288865503916,0.0013134296218346388,0.9621852175336779,0.9712376702215224,,,,,,,,,,,,,,,,,,,,
feature_stacking,Feature-stacking direct-y baseline,0.05,test,3,3711.0,0.0,0.0,3711.0,3711.0,111.78911664588026,3.6608558507620423,2.1135961109018817,108.00269753907217,115.3099435747008,187.08190987710643,6.5261335636285205,3.7678649697283784,179.60140348669617,191.61079314883182,68.39916923641542,1.5567599991474999,0.8987958045714507,66.94902742736808,70.04419570790165,253.48575401770964,14.87768618451639,8.589636123549315,239.55889897593607,269.1599551947661,356.6381268227104,17.778816362159613,10.264604412565776,336.21230522294644,368.63307864915606,685.2055253439172,36.072725467995255,20.82659775935053,659.6823121244315,726.4744242295648,-8.60926800957939,7.865851732393708,4.541351615103191,-14.74976656862367,0.2568704649483324,0.9652530451990152,0.0023994651591589364,0.0013853318555515403,0.9635799182511655,0.9680021770278759,29.64731232325236,1.3945516719496087,0.8051447831989493,28.037615537643433,30.489996671676636,195.33333333333334,3.2145502536643185,1.8559214542766742,193.0,199.0,498404.0,0.0,0.0,498404.0,498404.0,498643.0,0.0,0.0,498643.0,498643.0
